nom_ville,site_associations_ville,code_postal
 LE VAL-D'ESNOMS,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-val-d-esnoms-52190.html,52
 BANNES,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-bannes-52-52360.html,52
 GUDMONT-VILLIERS,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-gudmont-villiers-52320.html,52
 LONGEVILLE-SUR-LA-LAINES,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-longeville-sur-la-laines-52220.html,52
 VAUX-SUR-BLAISE,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-vaux-sur-blaise-52130.html,52
 DAMPIERRE,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-dampierre-52-52360.html,52
 BRICON,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-bricon-52120.html,52
 DONJEUX,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-donjeux-52-52300.html,52
 LIFFOL-LE-PETIT,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-liffol-le-petit-52700.html,52
 CHAMPIGNY-LES-LANGRES,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-champigny-les-langres-52200.html,52
 LAFERTE-SUR-AUBE,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-laferte-sur-aube-52120.html,52
 SARREY,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-sarrey-52140.html,52
 TERRE-NATALE,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-terre-natale-52400.html,52
 CUREL,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-curel-52-52300.html,52
 BRETHENAY,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-brethenay-52000.html,52
 DROYES,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-droyes-52220.html,52
 ALLICHAMPS,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-allichamps-52130.html,52
 SONCOURT-SUR-MARNE,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-soncourt-sur-marne-52320.html,52
 SAINT-BLIN,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-saint-blin-52700.html,52
 TROISFONTAINES-LA-VILLE,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-troisfontaines-la-ville-52130.html,52
 CHATONRUPT-SOMMERMONT,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-chatonrupt-sommermont-52300.html,52
 THIVET,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-thivet-52800.html,52
 RUPT,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-rupt-52300.html,52
 CHASSIGNY,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-chassigny-52190.html,52
 PERRANCEY-LES-VIEUX-MOULINS,https://www.associations-sportives.fr//associations-sportives-ville-haute-marne-52/association-sportive-perrancey-les-vieux-moulins-52200.html,52
 VESOUL,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-vesoul-70000.html,70
 HERICOURT,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-hericourt-70-70400.html,70
 LURE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-lure-70-70200.html,70
 LUXEUIL-LES-BAINS,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-luxeuil-les-bains-70300.html,70
 GRAY,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-gray-70100.html,70
 FOUGEROLLES,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-fougerolles-70-70220.html,70
 CHAMPAGNEY,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-champagney-70-70290.html,70
 SAINT-LOUP-SUR-SEMOUSE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-saint-loup-sur-semouse-70800.html,70
 PORT-SUR-SAONE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-port-sur-saone-70170.html,70
 ECHENOZ-LA-MELINE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-echenoz-la-meline-70000.html,70
 RONCHAMP,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-ronchamp-70250.html,70
 ARC-LES-GRAY,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-arc-les-gray-70100.html,70
 VAIVRE-ET-MONTOILLE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-vaivre-et-montoille-70000.html,70
 NOIDANS-LES-VESOUL,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-noidans-les-vesoul-70000.html,70
 SAINT-SAUVEUR,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-saint-sauveur-70-70300.html,70
 FROIDECONCHE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-froideconche-70300.html,70
 PLANCHER-BAS,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-plancher-bas-70290.html,70
 CHAMPLITTE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-champlitte-70600.html,70
 JUSSEY,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-jussey-70500.html,70
 NAVENNE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-navenne-70000.html,70
 RIOZ,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-rioz-70190.html,70
 AILLEVILLERS-ET-LYAUMONT,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-aillevillers-et-lyaumont-70320.html,70
 SCEY-SUR-SAONE-ET-SAINT-ALBIN,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-scey-sur-saone-et-saint-albin-70360.html,70
 MELISEY,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-melisey-70-70270.html,70
 PUSEY,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-pusey-70000.html,70
 FONTAINE-LES-LUXEUIL,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-fontaine-les-luxeuil-70800.html,70
 MARNAY,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-marnay-70-70150.html,70
 VILLERSEXEL,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/associations-sportives-villersexel-70110.html,70
 ROYE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-roye-70-70200.html,70
 FROTEY-LES-VESOUL,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-frotey-les-vesoul-70000.html,70
 CORBENAY,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-corbenay-70320.html,70
 DAMPIERRE-SUR-SALON,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-dampierre-sur-salon-70180.html,70
 CHALONVILLARS,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-chalonvillars-70400.html,70
 QUINCEY,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-quincey-70-70000.html,70
 MAGNY-VERNOIS,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-magny-vernois-70200.html,70
 FRAHIER-ET-CHATEBIER,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-frahier-et-chatebier-70400.html,70
 SAINT-BARTHELEMY,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-saint-barthelemy-70-70270.html,70
 PLANCHER-LES-MINES,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-plancher-les-mines-70290.html,70
 PESMES,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-pesmes-70140.html,70
 BEAUJEU-SAINT-VALLIER-PIERREJUX-ET-QUITTEUR,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-beaujeu-saint-vallier-pierrejux-et-quitteur-70100.html,70
 FAVERNEY,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-faverney-70160.html,70
 GRAY-LA-VILLE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-gray-la-ville-70100.html,70
 GY,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-gy-70700.html,70
 RADDON-ET-CHAPENDU,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-raddon-et-chapendu-70280.html,70
 SERVANCE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-servance-70440.html,70
 SAULX,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-saulx-70240.html,70
 CITERS,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-citers-70300.html,70
 SAULNOT,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-saulnot-70400.html,70
 COUTHENANS,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-couthenans-70400.html,70
 CHAMPEY,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-champey-70400.html,70
 VORAY-SUR-L'OGNON,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-voray-sur-l-ognon-70190.html,70
 BREUCHES,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-breuches-70300.html,70
 POLAINCOURT-ET-CLAIREFONTAINE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-polaincourt-et-clairefontaine-70210.html,70
 VAUVILLERS,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-vauvillers-70-70210.html,70
 FRESSE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-fresse-70270.html,70
 BUCEY-LES-GY,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-bucey-les-gy-70700.html,70
 CONFLANS-SUR-LANTERNE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-conflans-sur-lanterne-70800.html,70
 PASSAVANT-LA-ROCHERE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-passavant-la-rochere-70210.html,70
 LUZE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-luze-70-70400.html,70
 VALAY,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-valay-70140.html,70
 ETUZ,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-etuz-70150.html,70
 CHAGEY,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-chagey-70400.html,70
 DAMPIERRE-SUR-LINOTTE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-dampierre-sur-linotte-70230.html,70
 AMANCE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-amance-70-70160.html,70
 PIN,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-pin-70-70150.html,70
 CHENEBIER,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-chenebier-70400.html,70
 CHARGEY-LES-GRAY,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-chargey-les-gray-70100.html,70
 ESPRELS,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-esprels-70110.html,70
 FRETIGNEY-ET-VELLOREILLE,https://www.associations-sportives.fr//associations-sportives-ville-haute-sane-70/association-sportive-fretigney-et-velloreille-70130.html,70
